ID;V;A;time;C
ID666;1.01375;1;1;0.372928239
ID667;1.0225;1;0;0.371267651
ID667;1.0225;1;0.333333333;0.361709411
ID667;1.0225;1;0.666666667;0.417363138
ID667;1.0225;1;1;0.427263297
ID668;1.024375;1;0;0.372842193
ID668;1.024375;1;0.333333333;0.383666599
ID668;1.024375;1;0.666666667;0.393318611
ID668;1.024375;1;1;0.41316246
ID669;1.021875;1;0;0.387910193
ID669;1.021875;1;0.333333333;0.372753019
ID669;1.021875;1;0.666666667;0.368144454
ID669;1.021875;1;1;0.371874715
ID670;1.033125;1;0;0.373849953
ID670;1.033125;1;0.333333333;0.387393282
ID670;1.033125;1;0.666666667;0.392465691
ID670;1.033125;1;1;0.406797855
ID671;1.02;1;0;0.376861105
ID671;1.02;1;0.333333333;0.385337606
ID671;1.02;1;0.666666667;0.392282381
ID671;1.02;1;1;0.408760629
ID672;1.020625;1;0;0.380120926
ID672;1.020625;1;0.333333333;0.390577325
ID672;1.020625;1;0.666666667;0.382549063
ID672;1.020625;1;1;0.393228169
ID673;0.553125;1;0;0.361850981
ID673;0.553125;1;0.333333333;0.398165041
ID673;0.553125;1;0.666666667;0.384615047
ID673;0.553125;1;1;0.414924369
ID674;0.545625;1;0;0.382142431
ID674;0.545625;1;0.333333333;0.404320853
ID674;0.545625;1;0.666666667;0.395060305
ID674;0.545625;1;1;0.456891089
ID675;0.54625;1;0;0.370142407
ID675;0.54625;1;0.333333333;0.398540317
ID675;0.54625;1;0.666666667;0.394734748
ID675;0.54625;1;1;0.432717118
ID676;0.534375;1;0;0.347585663
ID676;0.534375;1;0.333333333;0.413193487
ID676;0.534375;1;0.666666667;0.440659156
ID676;0.534375;1;1;0.436514147
ID677;0.54375;1;0;0.355107326
ID677;0.54375;1;0.333333333;0.366573349
ID677;0.54375;1;0.666666667;0.418774094
ID677;0.54375;1;1;0.419298557
ID678;0.54375;1;0;0.322595427
ID678;0.54375;1;0.333333333;0.362553083
ID678;0.54375;1;0.666666667;0.377838111
ID678;0.54375;1;1;0.417451208
ID679;1.03875;1;0;0.352218057
ID679;1.03875;1;0.333333333;0.367654609
ID679;1.03875;1;0.666666667;0.38089694
ID679;1.03875;1;1;0.392465399
ID680;1.04;1;0;0.348276023
ID680;1.04;1;0.333333333;0.365580654
ID680;1.04;1;0.666666667;0.372839736
ID680;1.04;1;1;0.403208215
ID681;1.04;1;0;0.34332358
ID681;1.04;1;0.333333333;0.363469223
ID681;1.04;1;0.666666667;0.379024682
ID681;1.04;1;1;0.408824916
ID682;1.01875;1;0;0.325899483
ID682;1.01875;1;0.333333333;0.36598045
ID682;1.01875;1;0.666666667;0.37689619
ID682;1.01875;1;1;0.387171905
ID683;1.0175;1;0;0.357886825
ID683;1.0175;1;0.333333333;0.368628532
ID683;1.0175;1;0.666666667;0.362594774
ID683;1.0175;1;1;0.366153243
ID684;1.019375;1;0;0.356443462
ID684;1.019375;1;0.333333333;0.370525248
ID684;1.019375;1;0.666666667;0.353287051
ID684;1.019375;1;1;0.363430864
ID685;1.0225;1;0;0.359539267
ID685;1.0225;1;0.333333333;0.379771881
ID685;1.0225;1;0.666666667;0.395788426
ID685;1.0225;1;1;0.383612106
ID686;1.02625;1;0;0.366412472
ID686;1.02625;1;0.333333333;0.36977833
ID686;1.02625;1;0.666666667;0.383808445
ID686;1.02625;1;1;0.363741749
ID687;1.020625;1;0;0.342828141
ID687;1.020625;1;0.333333333;0.384157092
ID687;1.020625;1;0.666666667;0.364268683
ID687;1.020625;1;1;0.397034569
ID688;1.03625;1;0;0.360654034
ID688;1.03625;1;0.333333333;0.354335776
ID688;1.03625;1;0.666666667;0.372261143
ID688;1.03625;1;1;0.352936034
ID689;1.0175;1;0;0.337572821
ID689;1.0175;1;0.333333333;0.360094676
ID689;1.0175;1;0.666666667;0.338526448
ID689;1.0175;1;1;0.354748706
ID690;1.02625;1;0;0.348105933
ID690;1.02625;1;0.333333333;0.351897663
ID690;1.02625;1;0.666666667;0.393899055
ID690;1.02625;1;1;0.388605568
ID691;0.54875;1;0;0.361844387
ID691;0.54875;1;0.333333333;0.368190505
ID691;0.54875;1;0.666666667;0.401613075
ID691;0.54875;1;1;0.369017783
ID692;0.549375;1;0;0.355914548
ID692;0.549375;1;0.333333333;0.396353216
ID692;0.549375;1;0.666666667;0.405990912
ID692;0.549375;1;1;0.422122799
ID693;0.545;1;0;0.382647229
ID693;0.545;1;0.333333333;0.374779782
ID693;0.545;1;0.666666667;0.37026633
ID693;0.545;1;1;0.424149082
ID694;0.535625;1;0;0.376019928
ID694;0.535625;1;0.333333333;0.366930162
ID694;0.535625;1;0.666666667;0.399443086
ID694;0.535625;1;1;0.445044884
ID695;0.541875;1;0;0.342929162
ID695;0.541875;1;0.333333333;0.385772966
ID695;0.541875;1;0.666666667;0.412489889
ID695;0.541875;1;1;0.429538933
ID696;0.541875;1;0;0.369775075
ID696;0.541875;1;0.333333333;0.409062185
ID696;0.541875;1;0.666666667;0.414920082
ID696;0.541875;1;1;0.401732182
ID697;0.97;1;0;0.329696007
ID697;0.97;1;0.333333333;0.352125475
ID697;0.97;1;0.666666667;0.363723398
ID697;0.97;1;1;0.356652269
ID698;0.97;1;0;0.340198426
ID698;0.97;1;0.333333333;0.387847393
ID698;0.97;1;0.666666667;0.349908914
ID698;0.97;1;1;0.347726465
ID699;0.97;1;0;0.373802457
ID699;0.97;1;0.333333333;0.392413733
ID699;0.97;1;0.666666667;0.367294502
ID699;0.97;1;1;0.375775549
ID700;1.01875;1;0;0.375850075
ID700;1.01875;1;0.333333333;0.379936771
ID700;1.01875;1;0.666666667;0.3361976
ID700;1.01875;1;1;0.375112792
ID701;1.0175;1;0;0.345946871
ID701;1.0175;1;0.333333333;0.365527659
ID701;1.0175;1;0.666666667;0.383088178
ID701;1.0175;1;1;0.38056915
ID702;1.019375;1;0;0.351791349
ID702;1.019375;1;0.333333333;0.358541759
ID702;1.019375;1;0.666666667;0.36666443
ID702;1.019375;1;1;0.364215833
ID703;1.0225;1;0;0.362817809
ID703;1.0225;1;0.333333333;0.361965123
ID703;1.0225;1;0.666666667;0.405942057
ID703;1.0225;1;1;0.415119582
ID704;1.02625;1;0;0.367206506
ID704;1.02625;1;0.333333333;0.379942205
ID704;1.02625;1;0.666666667;0.379800893
ID704;1.02625;1;1;0.356339345
ID705;1.020625;1;0;0.361626643
ID705;1.020625;1;0.333333333;0.386700709
ID705;1.020625;1;0.666666667;0.411690368
ID705;1.020625;1;1;0.359036373
ID706;1.03625;1;0;0.348564129
ID706;1.03625;1;0.333333333;0.374963647
ID706;1.03625;1;0.666666667;0.350422015
ID706;1.03625;1;1;0.354996078
ID707;1.0175;1;0;0.375412291
ID707;1.0175;1;0.333333333;0.376425147
ID707;1.0175;1;0.666666667;0.354478609
ID707;1.0175;1;1;0.359055873
ID708;1.02625;1;0;0.37974773
ID708;1.02625;1;0.333333333;0.395473371
ID708;1.02625;1;0.666666667;0.379298953
ID708;1.02625;1;1;0.380185891
ID709;0.54875;1;0;0.368321318
ID709;0.54875;1;0.333333333;0.400834034
ID709;0.54875;1;0.666666667;0.402562957
ID709;0.54875;1;1;0.415027565
ID710;0.549375;1;0;0.363855003
ID710;0.549375;1;0.333333333;0.398946962
ID710;0.549375;1;0.666666667;0.402515373
ID710;0.549375;1;1;0.446727674
ID711;0.545;1;0;0.371719562
ID711;0.545;1;0.333333333;0.359959412
ID711;0.545;1;0.666666667;0.426973297
ID711;0.545;1;1;0.420095037
ID712;0.535625;1;0;0.349095217
ID712;0.535625;1;0.333333333;0.401976124
ID712;0.535625;1;0.666666667;0.442987575
ID712;0.535625;1;1;0.461436129
ID713;0.541875;1;0;0.369053336
ID713;0.541875;1;0.333333333;0.41368523
ID713;0.541875;1;0.666666667;0.414312054
ID713;0.541875;1;1;0.42929475
ID714;0.541875;1;0;0.372338444
ID714;0.541875;1;0.333333333;0.367360388
ID714;0.541875;1;0.666666667;0.388487166
ID714;0.541875;1;1;0.429128431
ID715;0.97;1;0;0.372400264
ID715;0.97;1;0.333333333;0.384022486
ID715;0.97;1;0.666666667;0.376405269
ID715;0.97;1;1;0.418996349
ID716;0.97;1;0;0.355846587
ID716;0.97;1;0.333333333;0.355603433
ID716;0.97;1;0.666666667;0.386758154
ID716;0.97;1;1;0.375411979
ID717;0.97;1;0;0.354023032
ID717;0.97;1;0.333333333;0.404329122
ID717;0.97;1;0.666666667;0.36653566
ID717;0.97;1;1;0.406211741
ID718;1.01875;1;0;0.338281787
ID718;1.01875;1;0.333333333;0.360284741
ID718;1.01875;1;0.666666667;0.354213753
ID718;1.01875;1;1;0.37796121
ID719;1.0175;1;0;0.343725206
ID719;1.0175;1;0.333333333;0.355933459
ID719;1.0175;1;0.666666667;0.368540041
ID719;1.0175;1;1;0.403601218
ID720;1.019375;1;0;0.353773885
ID720;1.019375;1;0.333333333;0.348268615
ID720;1.019375;1;0.666666667;0.337857176
ID720;1.019375;1;1;0.370106258
ID721;1.0225;1;0;0.358020426
ID721;1.0225;1;0.333333333;0.382139422
ID721;1.0225;1;0.666666667;0.413891227
ID721;1.0225;1;1;0.396204876
ID722;1.02625;1;0;0.344243479
ID722;1.02625;1;0.333333333;0.364177315
ID722;1.02625;1;0.666666667;0.391967609
ID722;1.02625;1;1;0.377021289
ID723;1.020625;1;0;0.358914285
ID723;1.020625;1;0.333333333;0.388245551
ID723;1.020625;1;0.666666667;0.397625113
ID723;1.020625;1;1;0.393631954
ID724;1.03625;1;0;0.373647477
ID724;1.03625;1;0.333333333;0.376250405
ID724;1.03625;1;0.666666667;0.399968602
ID724;1.03625;1;1;0.380882595
ID725;1.0175;1;0;0.377333202
ID725;1.0175;1;0.333333333;0.386406322
ID725;1.0175;1;0.666666667;0.390080511
ID725;1.0175;1;1;0.384342899
ID726;1.02625;1;0;0.372571579
ID726;1.02625;1;0.333333333;0.393149839
ID726;1.02625;1;0.666666667;0.39487254
ID726;1.02625;1;1;0.413722279
ID727;1.03375;1;0;0.365098072
ID727;1.03375;1;0.333333333;0.410167352
ID727;1.03375;1;0.666666667;0.429550931
ID727;1.03375;1;1;0.467153484
ID728;1.034375;1;0;0.370605732
ID728;1.034375;1;0.333333333;0.404181219
ID728;1.034375;1;0.666666667;0.410904722
ID728;1.034375;1;1;0.458081695
ID729;1.03;1;0;0.373171192
ID729;1.03;1;0.333333333;0.389971079
ID729;1.03;1;0.666666667;0.420271641
ID729;1.03;1;1;0.452943322
ID730;1.020625;1;0;0.37423233
ID730;1.020625;1;0.333333333;0.387185783
ID730;1.020625;1;0.666666667;0.397287295
ID730;1.020625;1;1;0.419762434
ID731;1.026875;1;0;0.370731008
ID731;1.026875;1;0.333333333;0.392504245
ID731;1.026875;1;0.666666667;0.418057149
ID731;1.026875;1;1;0.441512638
ID732;1.026875;1;0;0.367856483
ID732;1.026875;1;0.333333333;0.389969581
ID732;1.026875;1;0.666666667;0.377590237
ID732;1.026875;1;1;0.405284771
ID733;0.97;1;0;0.370917884
ID733;0.97;1;0.333333333;0.398916862
ID733;0.97;1;0.666666667;0.40626592
ID733;0.97;1;1;0.412619779
ID734;0.97;1;0;0.37100208
ID734;0.97;1;0.333333333;0.389605867
ID734;0.97;1;0.666666667;0.409496595
ID734;0.97;1;1;0.414192299
ID735;0.97;1;0;0.371428155
ID735;0.97;1;0.333333333;0.383472219
ID735;0.97;1;0.666666667;0.405871441
ID735;0.97;1;1;0.388226812
ID736;1.01875;1;0;0.358568506
ID736;1.01875;1;0.333333333;0.350593956
ID736;1.01875;1;0.666666667;0.378489336
ID736;1.01875;1;1;0.373939098
ID737;1.0175;1;0;0.351530866
ID737;1.0175;1;0.333333333;0.366487503
ID737;1.0175;1;0.666666667;0.37063249
ID737;1.0175;1;1;0.406516612
ID738;1.019375;1;0;0.353100131
ID738;1.019375;1;0.333333333;0.370565502
ID738;1.019375;1;0.666666667;0.374272522
ID738;1.019375;1;1;0.39371928
ID739;1.0225;1;0;0.390184715
ID739;1.0225;1;0.333333333;0.399862956
ID739;1.0225;1;0.666666667;0.466280123
ID739;1.0225;1;1;0.462940654
ID740;1.02625;1;0;0.362679115
ID740;1.02625;1;0.333333333;0.360667096
ID740;1.02625;1;0.666666667;0.373029055
ID740;1.02625;1;1;0.377756309
ID741;1.020625;1;0;0.342162065
ID741;1.020625;1;0.333333333;0.375321655
ID741;1.020625;1;0.666666667;0.385262859
ID741;1.020625;1;1;0.380869038
ID742;1.03625;1;0;0.358088368
ID742;1.03625;1;0.333333333;0.392420231
ID742;1.03625;1;0.666666667;0.376385595
ID742;1.03625;1;1;0.371146168
ID743;1.0175;1;0;0.367589049
ID743;1.0175;1;0.333333333;0.368101417
ID743;1.0175;1;0.666666667;0.389560194
ID743;1.0175;1;1;0.3891796
ID744;1.02625;1;0;0.38345626
ID744;1.02625;1;0.333333333;0.36400071
ID744;1.02625;1;-0.333333333;0.367150339
ID744;1.02625;1;1;0.408342105
ID745;1.016875;1;0;0.375827645
ID745;1.016875;1;0.333333333;0.363018073
ID745;1.016875;1;0.666666667;0.402395699
ID745;1.016875;1;1;0.379946841
ID746;1.025;1;0;0.370272915
ID746;1.025;1;0.333333333;0.381336371
ID746;1.025;1;0.666666667;0.382551485
ID746;1.025;1;1;0.368277666
ID747;1.01875;1;0;0.39672511
ID747;1.01875;1;0.333333333;0.392570181
ID747;1.01875;1;0.666666667;0.391559319
ID747;1.01875;1;1;0.389212149
ID748;1.02;1;0;0.381537051
ID748;1.02;1;0.333333333;0.365114306
ID748;1.02;1;0.666666667;0.405824548
ID748;1.02;1;1;0.404056839
ID749;1.019375;1;0;0.373441813
ID749;1.019375;1;0.333333333;0.388121836
ID749;1.019375;1;0.666666667;0.396684718
ID749;1.019375;1;0.666666667;0.403361168
ID750;1.009375;1;0;0.373279081
ID750;1.009375;1;0.333333333;0.38219221
ID750;1.009375;1;0.666666667;0.39457604
ID750;1.009375;1;1;0.412298523
ID751;1.033125;1;0;0.389209968
ID751;1.033125;1;0.333333333;0.394922076
ID751;1.033125;1;0.666666667;0.405781242
ID751;1.033125;1;1;0.385381411
ID752;1.030625;1;0;0.394209461
ID752;1.030625;1;0.333333333;0.408792755
ID752;1.030625;1;0.666666667;0.406586245
ID752;1.030625;1;1;0.379920688
ID753;1.029375;1;0;0.394540026
ID753;1.029375;1;0.333333333;0.401243497
ID753;1.029375;1;0.666666667;0.411811893
ID753;1.029375;1;1;0.421173115
ID754;0.556875;1;0;0.354247055
ID754;0.556875;1;0.333333333;0.389589095
ID754;0.556875;1;0.666666667;0.413762894
ID754;0.556875;1;1;0.433341418
ID755;0.54875;1;0;0.397938498
ID755;0.54875;1;0.333333333;0.393803421
ID755;0.54875;1;0.666666667;0.42913917
ID755;0.54875;1;1;0.456584733
ID756;0.555;1;0;0.385596237
ID756;0.555;1;0.333333333;0.410254294
ID756;0.555;1;0.666666667;0.435459699
ID756;0.555;1;1;0.451055927
ID757;0.544375;1;0;0.380415416
ID757;0.544375;1;0.333333333;0.403736239
ID757;0.544375;1;0.666666667;0.394541857
ID757;0.544375;1;1;0.439003738
ID758;0.556875;1;0;0.378933261
ID758;0.556875;1;0.333333333;0.388957155
ID758;0.556875;1;0.666666667;0.414469459
ID758;0.556875;1;1;0.426567438
ID759;0.54875;1;0;0.381792498
ID759;0.54875;1;0.333333333;0.384451036
ID759;0.54875;1;0.666666667;0.396469733
ID759;0.54875;1;1;0.414669232
ID760;0.545;1;0;0.3493579
ID760;0.545;1;0.333333333;0.360822932
ID760;0.545;1;0.666666667;0.392487955
ID760;0.545;1;1;0.370783919
ID761;0.544375;1;0;0.389210237
ID761;0.544375;1;0.333333333;0.381826992
ID761;0.544375;1;0.666666667;0.368465754
ID761;0.544375;1;1;0.406214397
ID762;0.5425;1;0;0.374136825
ID762;0.5425;1;0.333333333;0.387286039
ID762;0.5425;1;0.666666667;0.369655442
ID762;0.5425;1;1;0.384309704
ID763;0.556875;1;0;0.384938222
ID763;0.556875;1;0.333333333;0.403978703
ID763;0.556875;1;0.666666667;0.394480582
ID763;0.556875;1;1;0.436108717
ID764;0.54875;1;0;0.385413952
ID764;0.54875;1;0.333333333;0.403758456
ID764;0.54875;1;0.666666667;0.411036571
ID764;0.54875;1;1;0.433901703
ID765;0.555;1;0;0.410664427
ID765;0.555;1;0.333333333;0.454912452
ID765;0.555;1;0.666666667;0.49612745
ID765;0.555;1;1;0.523374932
ID766;0.544375;1;0;0.407188311
ID766;0.544375;1;0.333333333;0.419965837
ID766;0.544375;1;0.666666667;0.44800184
ID766;0.544375;1;1;0.462528941
ID767;0.556875;1;0;0.409404382
ID767;0.556875;1;0.333333333;0.438237405
ID767;0.556875;1;0.666666667;0.460508657
ID767;0.556875;1;1;0.477928239
ID768;0.54875;1;0;0.424640122
ID768;0.54875;1;0.333333333;0.439308129
ID768;0.54875;1;0.666666667;0.478763311
ID768;0.54875;1;1;0.497787438
ID769;0.556875;1;0;0.39216376
ID769;0.556875;1;0.333333333;0.430312393
ID769;0.556875;1;0.666666667;0.469053619
ID769;0.556875;1;1;0.527772263
ID770;0.54875;1;0;0.367472071
ID770;0.54875;1;0.333333333;0.402444787
ID770;0.54875;1;0.666666667;0.406026285
ID770;0.54875;1;1;0.464166187
ID771;0.555;1;0;0.366107781
ID771;0.555;1;0.333333333;0.377310212
ID771;0.555;1;0.666666667;0.446225522
ID771;0.555;1;1;0.495189431
ID772;0.544375;1;0;0.354284827
ID772;0.544375;1;0.333333333;0.351317666
ID772;0.544375;1;0.666666667;0.391230598
ID772;0.544375;1;1;0.446677341
ID773;0.556875;1;0;0.358949325
ID773;0.556875;1;0.333333333;0.37561137
ID773;0.556875;1;0.666666667;0.404244038
ID773;0.556875;1;1;0.434375088
ID774;0.54875;1;0;0.352843645
ID774;0.54875;1;0.333333333;0.380336185
ID774;0.54875;1;0.666666667;0.345299014
ID774;0.54875;1;1;0.400614124
ID775;0.545;1;0;0.320782332
ID775;0.545;1;0.333333333;0.360358342
ID775;0.545;1;0.666666667;0.369378129
ID775;0.545;1;1;0.393643955
ID776;0.544375;1;0;0.316327691
ID776;0.544375;1;0.333333333;0.359881973
ID776;0.544375;1;0.666666667;0.375500779
ID776;0.544375;1;1;0.384225282
ID777;0.5425;1;0;0.347941565
ID777;0.5425;1;0.333333333;0.369722535
ID777;0.5425;1;0.666666667;0.377182075
ID777;0.5425;1;1;0.365935046
ID778;1.016875;1;0;0.34858824
ID778;1.016875;1;0.333333333;0.357308507
ID778;1.016875;1;0.666666667;0.357188882
ID778;1.016875;1;1;0.356804761
ID779;1.025;1;0;0.345215812
ID779;1.025;1;0.333333333;0.36342738
ID779;1.025;1;0.666666667;0.385088767
ID779;1.025;1;1;0.388730889
ID780;1.01875;1;0;0.353918992
ID780;1.01875;1;0.333333333;0.355744113
ID780;1.01875;1;0.666666667;0.360077306
ID780;1.01875;1;1;0.35927722
ID781;1.02;1;0;0.372910443
ID781;1.02;1;0.333333333;0.372843494
ID781;1.02;1;0.666666667;0.404515957
ID781;1.02;1;1;0.402042194
ID782;1.019375;1;0;0.372895131
ID782;1.019375;1;0.333333333;0.372697316
ID782;1.019375;1;0.666666667;0.380708278
ID782;1.019375;1;1;0.361036459
ID783;1.009375;1;0;0.353344851
ID783;1.009375;1;0.333333333;0.381911655
ID783;1.009375;1;0.666666667;0.381178074
ID783;1.009375;1;1;0.388149708
ID784;1.033125;1;0;0.376548986
ID784;1.033125;1;0.333333333;0.386708975
ID784;1.033125;1;0.666666667;0.383265939
ID784;1.033125;1;1;0.393051764
ID785;1.030625;1;0;0.383941239
ID785;1.030625;1;0.333333333;0.395719712
ID785;1.030625;1;0.666666667;0.400949851
ID785;1.030625;1;1;0.403810083
ID786;1.029375;1;0;0.388785951
ID786;1.029375;1;0.333333333;0.394325
ID786;1.029375;1;0.666666667;0.401250403
ID786;1.029375;1;1;0.417797355
ID787;0.556875;1;0;0.370687631
ID787;0.556875;1;0.333333333;0.409966876
ID787;0.556875;1;0.666666667;0.412272486
ID787;0.556875;1;1;0.419851601
ID788;0.54875;1;0;0.381436265
ID788;0.54875;1;0.333333333;0.390028647
ID788;0.54875;1;0.666666667;0.403466666
ID788;0.54875;1;1;0.423941848
ID789;0.555;1;0;0.382281942
ID789;0.555;1;0.333333333;0.397085471
ID789;0.555;1;0.666666667;0.396874724
ID789;0.555;1;1;0.399729927
ID790;0.544375;1;0;0.404511091
ID790;0.544375;1;0.333333333;0.391193498
ID790;0.544375;1;0.666666667;0.40937959
ID790;0.544375;1;1;0.411021329
ID791;0.556875;1;0;0.387655833
ID791;0.556875;1;0.333333333;0.396817847
ID791;0.556875;1;0.666666667;0.416648097
ID791;0.556875;1;1;0.430404364
ID792;0.54875;1;0;0.39061382
ID792;0.54875;1;0.333333333;0.397689831
ID792;0.54875;1;0.666666667;0.415647832
ID792;0.54875;1;1;0.428645886
ID793;0.531875;1;0;0.366380359
ID793;0.531875;1;0.333333333;0.358603552
ID793;0.531875;1;0.666666667;0.388430126
ID793;0.531875;1;1;0.401979234
ID794;0.54;1;0;0.354061619
ID794;0.54;1;0.333333333;0.374106729
ID794;0.54;1;0.666666667;0.373941229
ID794;0.54;1;1;0.361401128
ID795;0.53375;1;0;0.35565071
ID795;0.53375;1;0.333333333;0.369984971
ID795;0.53375;1;0.666666667;0.368508203
ID795;0.53375;1;1;0.383884503
ID796;0.535;1;0;0.385708033
ID796;0.535;1;0.333333333;0.389718142
ID796;0.535;1;0.666666667;0.415341002
ID796;0.535;1;1;0.433466849
ID797;0.534375;1;0;0.371568875
ID797;0.534375;1;0.333333333;0.376006891
ID797;0.534375;1;0.666666667;0.390244127
ID797;0.534375;1;1;0.370997208
ID798;0.524375;1;0;0.386219132
ID798;0.524375;1;0.333333333;0.408947396
ID798;0.524375;1;0.666666667;0.416060138
ID798;0.524375;1;1;0.426219589
ID799;0.548125;1;0;0.378929502
ID799;0.548125;1;0.333333333;0.382446862
ID799;0.548125;1;0.666666667;0.356838183
ID799;0.548125;1;1;0.379857624
ID800;0.545625;1;0;0.377121134
ID800;0.545625;1;0.333333333;0.367901934
ID800;0.545625;1;0.666666667;0.385158612
ID800;0.545625;1;1;0.416169823
ID801;0.544375;1;0;0.384145833
ID801;0.544375;1;0.333333333;0.37874597
ID801;0.544375;1;0.666666667;0.365986007
ID801;0.544375;1;1;0.375366174
ID802;0.556875;1;0;0.377729926
ID802;0.556875;1;0.333333333;0.412807764
ID802;0.556875;1;0.666666667;0.446322492
ID802;0.556875;1;1;0.454222885
ID803;0.54875;1;0;0.372937305
ID803;0.54875;1;0.333333333;0.386457641
ID803;0.54875;1;0.666666667;0.423765571
ID803;0.54875;1;1;0.448364538
ID804;0.555;1;0;0.405741772
ID804;0.555;1;0.333333333;0.427621551
ID804;0.555;1;0.666666667;0.434981924
ID804;0.555;1;1;0.468532181
ID805;0.544375;1;0;0.419406946
ID805;0.544375;1;0.333333333;0.448172425
ID805;0.544375;1;0.666666667;0.48325835
ID805;0.544375;1;1;0.514053305
ID806;0.556875;1;0;0.425855142
ID806;0.556875;1;0.333333333;0.457788571
ID806;0.556875;1;0.666666667;0.533311836
ID806;0.556875;1;1;0.534783464
ID807;0.54875;1;0;0.409438688
ID807;0.54875;1;0.333333333;0.414357568
ID807;0.54875;1;0.666666667;0.434164369
ID807;0.54875;1;1;0.430528352
ID808;0.545;1;0;0.394675272
ID808;0.545;1;0.333333333;0.400786099
ID808;0.545;1;0.666666667;0.411746703
ID808;0.545;1;1;0.410446252
ID809;0.544375;1;0;0.383202555
ID809;0.544375;1;-0.666666667;0.3867544
ID809;0.544375;1;0.666666667;0.399487292
ID809;0.544375;1;1;0.396607455
ID810;0.5425;1;0;0.389860361
ID810;0.5425;1;0.333333333;0.395429483
ID810;0.5425;1;0.666666667;0.4061019
ID810;0.5425;1;1;0.400261033
ID811;0.52875;1;0;0.389495476
ID811;0.52875;1;0.333333333;0.390493675
ID811;0.52875;1;0.666666667;0.418922796
ID811;0.52875;1;1;0.4222165
ID812;0.5325;1;0;0.373270906
ID812;0.5325;1;0.333333333;0.390731215
ID812;0.5325;1;0.666666667;0.406735261
ID812;0.5325;1;1;0.461196449
ID813;0.52625;1;0;0.41709936
ID813;0.52625;1;0.333333333;0.433868892
ID813;0.52625;1;0.666666667;0.451911166
ID813;0.52625;1;1;0.451486336
ID814;0.530625;1;0;0.414088622
ID814;0.530625;1;0.333333333;0.436385916
ID814;0.530625;1;0.666666667;0.471771133
ID814;0.530625;1;1;0.495413891
ID815;0.53375;1;0;0.406061339
ID815;0.53375;1;0.333333333;0.409870245
ID815;0.53375;1;0.666666667;0.422036507
ID815;0.53375;1;1;0.431766354
ID816;0.525625;1;0;0.409052431
ID816;0.525625;1;0.333333333;0.421601036
ID816;0.525625;1;0.666666667;0.432761585
ID816;0.525625;1;1;0.467216383
ID817;0.548125;1;0;0.407554966
ID817;0.548125;1;0.333333333;0.417156412
ID817;0.548125;1;0.666666667;0.415904828
ID817;0.548125;1;1;0.435679751
ID818;0.534375;1;0;0.424748911
ID818;0.534375;1;0.333333333;0.427612402
ID818;0.534375;1;0.666666667;0.427736172
ID818;0.534375;1;1;0.456974971
ID819;0.53625;1;0;0.40068041
ID819;0.53625;1;0.333333333;0.453513803
ID819;0.53625;1;0.666666667;0.450794693
ID819;0.53625;1;1;0.449963695
ID820;0.551875;1;0;0.422363009
ID820;0.551875;1;0.333333333;0.445427066
ID820;0.551875;1;0.666666667;0.451343636
ID820;0.551875;1;1;0.4871979
ID821;0.549375;1;0;0.402583076
ID821;0.549375;1;0.333333333;0.452102113
ID821;0.549375;1;0.666666667;0.460284735
ID821;0.549375;1;1;0.497853901
ID822;0.551875;1;0;0.39708656
ID822;0.551875;1;0.333333333;0.423056544
ID822;0.551875;1;0.666666667;0.447337637
ID822;0.551875;1;1;0.461863069
ID823;0.545625;1;0;0.412884293
ID823;0.545625;1;0.333333333;0.44610531
ID823;0.545625;1;0.666666667;0.486146664
ID823;0.545625;1;1;0.500830565
ID824;0.559375;1;0;0.433780188
ID824;0.559375;1;0.333333333;0.46584353
ID824;0.559375;1;0.666666667;0.496449053
ID824;0.559375;1;1;0.550960315
ID825;0.54875;1;0;0.406165387
ID825;0.54875;1;0.333333333;0.441405421
ID825;0.54875;1;0.666666667;0.507567191
ID825;0.54875;1;1;0.494528297
ID826;0.54625;1;0;0.413492517
ID826;0.54625;1;0.333333333;0.400225885
ID826;0.54625;1;0.666666667;0.437092656
ID826;0.54625;1;1;0.427325769
ID827;0.549375;1;0;0.439779079
ID827;0.549375;1;0.333333333;0.410886628
ID827;0.549375;1;0.666666667;0.416283641
ID827;0.549375;1;1;0.411977975
ID828;0.549375;1;0;0.441253521
ID828;0.549375;1;0.333333333;0.410221063
ID828;0.549375;1;0.666666667;0.43337757
ID828;0.549375;1;1;0.457555044
ID829;0.530625;1;0;0.394229818
ID829;0.530625;1;0.333333333;0.390814886
ID829;0.530625;1;0.666666667;0.39429699
ID829;0.530625;1;1;0.385332328
ID830;0.54;1;0;0.391507657
ID830;0.54;1;0.333333333;0.456706383
ID830;0.54;1;0.666666667;0.389512777
ID830;0.54;1;1;0.383201806
ID831;0.5325;1;0;0.395675536
ID831;0.5325;1;0.333333333;0.388294678
ID831;0.5325;1;0.666666667;0.395407725
ID831;0.5325;1;1;0.413189174
ID832;0.52875;1;0;0.447540848
ID832;0.52875;1;0.333333333;0.380571671
ID832;0.52875;1;0.666666667;0.413229799
ID832;0.52875;1;1;0.377897282
ID833;0.5325;1;0;0.386758303
ID833;0.5325;1;0.333333333;0.420869576
ID833;0.5325;1;0.666666667;0.390858939
ID833;0.5325;1;1;0.380047052
ID834;0.52625;1;0;0.387580266
ID834;0.52625;1;0.333333333;0.378701824
